ZipCode,Explanation,GeoVector_,WKT
95004,,,"POLYGON ((-142091.841264938 -123572.460599443,-142803.913680497 -123704.620105593,-141211.340100841 -124942.135924954,-142292.530497749 -126062.643722562,-142583.741952508 -127242.086162362,-143943.312855368 -126924.085478809,-144400.623079332 -127297.794417519,-144348.567580895 -127383.281996027,-144350.051171397 -127391.927547914,-144353.400437194 -127400.318858994,-144359.626946818 -127410.328442368,-144365.910178298 -127418.44723392,-144380.170013753 -127434.76700143,-144389.679024639 -127444.053416113,-144399.799810132 -127452.662359349,-144444.484011755 -127482.801820219,-144465.055271232 -127498.457601981,-144484.694515326 -127511.68364362,-144488.30873492 -127514.734412101,-144496.308353094 -127524.268878683,-144500.335757237 -127530.647539358,-144506.716250395 -127544.434012568,-144515.106673406 -127561.187540491,-144523.904605999 -127580.935555641,-144527.445484236 -127590.101676192,-144528.417559027 -127594.865155325,-144528.751238071 -127598.750240518,-144528.287501009 -127602.871311693,-144527.007316822 -127606.11703775,-144525.181565221 -127608.705111363,-144522.287514922 -127611.311476951,-144515.762473328 -127615.091669193,-144498.600103108 -127621.72195059,-144470.167676536 -127630.65725731,-144465.288420935 -127631.741263356,-144442.816442727 -127635.127338081,-144426.354415204 -127635.853705897,-144373.594550914 -127633.421369494,-144363.871814301 -127632.476016898,-144358.41657824 -127631.124168497,-144352.857113527 -127628.884774098,-144346.030395855 -127625.444226676,-144332.784093272 -127616.332840601,-144319.374971756 -127608.113543086,-144313.811732421 -127605.651856531,-144305.217856064 -127603.019650917,-144290.03805858 -127600.61119359,-144241.212645862 -127599.111262768,-144205.413335567 -127599.055988607,-144193.288893356 -127598.262639689,-144183.465805407 -127596.651800994,-144176.760481624 -127595.098859577,-144166.643751627 -127591.936698883,-144135.804835375 -127579.901681814,-144132.406723343 -127579.07038633,-144129.823116337 -127579.003339912,-144126.805773424 -127579.610692834,-144121.507951569 -127582.257965982,-144101.799843799 -127596.267835626,-144088.277872664 -127607.504079558,-144076.119694154 -127620.384504742,-144061.739773014 -127638.749945863,-144030.29391112 -127679.862040997,-144024.704369784 -127686.293857737,-144016.817218985 -127693.765364397,-144004.332948687 -127703.205111601,-143990.374943372 -127709.779677324,-143972.475133196 -127714.976305943,-143952.281476236 -127721.434839018,-143944.058920448 -127724.910037124,-143932.95345776 -127731.65818909,-143927.477428005 -127734.308375694,-143900.436256013 -127741.32820702,-143881.560826665 -127746.763604583,-143837.860268729 -127763.849766965,-143799.673504816 -127780.508266783,-143773.836756439 -127790.286304267,-143761.151368966 -127793.170346384,-143740.360754078 -127795.970073069,-143731.838788656 -127797.560347391,-143721.935915492 -127801.730932022,-143722.915037522 -127812.163811453,-143733.967462708 -127823.20331593,-143752.391997489 -127843.566315799,-143772.837693023 -127867.563307826,-143806.001069643 -127911.464526725,-143846.601453387 -127973.692336501,-143865.742594437 -128004.714757686,-143893.394742766 -128054.379001643,-143903.385068823 -128076.219435625,-143906.112821834 -128084.732666439,-143911.05121652 -128102.768430104,-143919.910805536 -128131.409210131,-143939.094327801 -128175.325922834,-143941.666825605 -128185.175772901,-143941.354290376 -128187.73790609,-143940.160921499 -128190.870886764,-143937.830995431 -128195.246067437,-143933.542384838 -128199.65464693,-143911.563160431 -128216.370714091,-143909.291928083 -128218.966239851,-143908.009511339 -128222.100733609,-143907.564374048 -128227.333094262,-143907.967866438 -128230.105348987,-143909.085504585 -128232.976593619,-143947.270863139 -128278.792603759,-143957.490716468 -128293.180974583,-143965.206331499 -128306.945052297,-143970.771927862 -128319.967636666,-143975.468067756 -128334.22786588,-143984.418956917 -128357.7534049,-143990.617322263 -128371.321008451,-143992.235147093 -128377.407503749,-143992.936103883 -128381.953324677,-143993.826639363 -128397.612443473,-143995.452054096 -128404.143469614,-143998.842968985 -128409.755054945,-144013.253318464 -128424.405365436,-144017.07045934 -128428.898018525,-144025.108291728 -128440.655566862,-144030.514867146 -128449.567706775,-144034.894674971 -128455.718230714,-144038.696670249 -128459.321810033,-144055.279914982 -128470.822342508,-144060.972500701 -128475.616465656,-144066.136579214 -128480.753101014,-144075.354732711 -128493.824440751,-144080.717765089 -128500.18048984,-144096.175951643 -128513.589956362,-144107.460951107 -128527.737631818,-144164.301654818 -128607.139576896,-144175.179674579 -128623.517418387,-144182.372926337 -128632.73244087,-144192.726103738 -128644.450282368,-144255.087961057 -128708.083001032,-144265.717475526 -128709.902321735,-144269.284628878 -128710.174853309,-144323.94673478 -128698.45743108,-144369.200979441 -128683.454431101,-144425.904246695 -128660.918396551,-144484.425972013 -128640.574156636,-144491.156538444 -128638.346809948,-144517.285060034 -128629.895619349,-144489.685098689 -128672.055096303,-144548.76530353 -128647.921228133,-144618.866025099 -128528.885220386,-144656.563311316 -128462.762849756,-144693.718173778 -128396.204924731,-144717.738243176 -128358.330380732,-144726.632843226 -128347.283664246,-144738.359307485 -128335.18789067,-144769.54404114 -128304.860751233,-144786.746523407 -128290.114180181,-144795.293024412 -128284.742799442,-144807.400788287 -128279.310316049,-144824.749971582 -128273.120894457,-144867.483999095 -128261.938021611,-144895.041253193 -128222.668244838,-144937.385591244 -128173.250737297,-144965.498072561 -128140.418782186,-144979.204790222 -128124.397850086,-145082.759830506 -128014.565535972,-145087.302727115 -127952.456995488,-145084.403050397 -127928.828543593,-145033.34997568 -127860.005034824,-145024.653441127 -127830.695547009,-145038.685258909 -127786.988640348,-145135.037761073 -127641.817373038,-145168.005145618 -127663.594748907,-145197.67301868 -127685.095261414,-145255.688078466 -127734.121659298,-145297.747137649 -127771.861107926,-145235.490406823 -127698.896169774,-145267.269292432 -127724.028587515,-145286.541724333 -127741.705730908,-145302.074237708 -127754.222421227,-145373.024057444 -127825.14733649,-145399.390386495 -127851.372974744,-145424.861822536 -127882.505244854,-145484.142432594 -127958.299241177,-145515.839985653 -128004.442468068,-145545.92385085 -128049.946406555,-145556.840312094 -128068.434013322,-145593.788024634 -128134.940908479,-145611.847614012 -128169.980092816,-145627.207657207 -128203.398326038,-145641.448759745 -128239.059151315,-145653.996455948 -128274.638006193,-145665.281646775 -128314.46292469,-145673.16916398 -128348.343514211,-145680.362850375 -128388.461347532,-145684.710251325 -128423.625839934,-145687.110449525 -128459.490928525,-145687.804784408 -128499.720915782,-145686.235699448 -128532.653030178,-145681.990098394 -128575.636240782,-145676.53874715 -128605.522708377,-145664.657068693 -128649.86049778,-145643.205022663 -128722.821779547,-145591.884177004 -128866.221311203,-145525.394496994 -128940.959356745,-146811.796875 -129746.7578125,-147857.8671875 -127406.90625,-147704.9765625 -127025.3984375,-148407.154751254 -126846.103870909,-149021.4453125 -125825.9921875,-148784.7265625 -125610.28125,-149085.2578125 -125260.359375,-149163.171875 -122169.84375,-147786.71875 -121227.359375,-147056.6953125 -121646.21875,-146964.828125 -122742.7109375,-146477.203125 -122538.0859375,-146400.6796875 -123497.7890625,-145767.0390625 -123024.2890625,-144975.084095012 -121553.409205312,-144972.2239745 -121552.680193678,-144114.9296875 -121876.0859375,-143028.9765625 -122946.09375,-142148.03125 -122844.9296875,-142091.841264938 -123572.460599443))"
95021,,-1147458505,"MULTIPOLYGON (((-137464.45365628 -98725.2979613803,-131411.946114493 -98817.2531465255,-130223.310596005 -101797.867987234,-130470.987665746 -102043.941049257,-130188.520214146 -102446.859325752,-130443.634025778 -102770.636805538,-130223.722778563 -103476.856143977,-129117.954456787 -103982.926002894,-127942.891609135 -105021.398844337,-126183.482019214 -107085.554081537,-124403.254714853 -106212.144685514,-124177.275020421 -106999.322447903,-123791.668923215 -106593.903980792,-122607.310033901 -106788.768562023,-121022.754382451 -109753.93559674,-120766.416191122 -111421.766468728,-121850.29616775 -112416.653855596,-124397.41333258 -112409.445249233,-124430.015545896 -116436.375651592,-126101.121105592 -116424.325273508,-129051.426324539 -113234.668569796,-130096.619519697 -113659.149568025,-130305.017102042 -113959.303503029,-130099.471312994 -114390.915479081,-130491.230520845 -114554.053844217,-132347.614981485 -113816.303191632,-134477.694722119 -116485.387134774,-134464.379303529 -117685.643703107,-136917.665685909 -119951.531529101,-137006.291419269 -120686.235086517,-138657.744668952 -121794.475052578,-138844.089905014 -123276.253845684,-139833.780507257 -123263.908858694,-140219.156413291 -123713.181562422,-140716.159555807 -123018.344222013,-140661.10654348 -120784.814240236,-141461.681051061 -120771.423540516,-141466.609012197 -120004.398409253,-142961.152782042 -119990.310302682,-144499.143708434 -118363.27386957,-144439.998101176 -118581.843908612,-145595.630682248 -118499.823764972,-146063.350642226 -118792.111739621,-145961.815194884 -119252.662803508,-146385.482487445 -119233.534365118,-147013.348102045 -118175.28843016,-147083.544863878 -117192.10641296,-147900.780120744 -117036.95594608,-148013.664603308 -115716.167336635,-149116.678020802 -115492.949726297,-149203.088521364 -115235.395139392,-150261.917777455 -115272.057871083,-150934.379603799 -114732.313713809,-150774.708012384 -113794.44275607,-150214.796083167 -113711.170124315,-150004.218700299 -112809.654992523,-150183.635687615 -112576.55654214,-150858.571598316 -112822.527495345,-151698.820094636 -112249.247828212,-152303.970950232 -112218.430022694,-152370.861016875 -111901.380902473,-152599.907557119 -112032.865082528,-152011.619029242 -111499.869386606,-151933.133005599 -110997.119761059,-151152.983291457 -111409.594937792,-150332.713712092 -110768.58186157,-149758.565801105 -110967.800944025,-150310.977869125 -110546.625969546,-151183.230348037 -111108.999120571,-150926.928808489 -110024.220116068,-151669.800484779 -110336.499582047,-152626.193724547 -110113.443541393,-152555.078792103 -108576.879090374,-151860.380474018 -108288.601495231,-152139.623163596 -108056.768262036,-151731.55109849 -107805.542845422,-153050.974144965 -106538.967576932,-154516.17079691 -106698.643330509,-155572.898413221 -106301.969380811,-155717.673502415 -105662.263654571,-155304.840521315 -104811.178237692,-148028.357883017 -105764.518423375,-147469.062577729 -105628.476001697,-147589.439282282 -105300.630657591,-145623.557294385 -104847.711188437,-144018.154568628 -105223.410802862,-143000.82962689 -105461.318726258,-142811.259264507 -105883.319886517,-141551.80108822 -105567.742110385,-142062.475973681 -104250.650836078,-141680.718474175 -104087.659975804,-141014.289868256 -104661.823770544,-141166.279463083 -103869.958561864,-138784.964729834 -102863.441074289,-137680.451951537 -103173.185268678,-138078.824956539 -102576.006174836,-137034.424221557 -102138.054796394,-138587.23794024 -98676.523769157,-137464.45365628 -98725.2979613803)))"
95038,,-1147458511,"MULTIPOLYGON (((-155836.105689703 -87331.1524477843,-153897.02070273 -89216.2376364768,-153245.534056764 -88603.7713299152,-153633.98992254 -88110.6065972783,-153261.237645258 -87812.5652707461,-152701.717120102 -88282.2525338735,-154813.471635711 -86031.9286348224,-151930.802625087 -88496.7940945625,-151597.707564131 -88389.7438450865,-150972.658633857 -89383.4726985786,-148701.274553287 -89669.0120359287,-147304.640592157 -88212.410273809,-148388.468822498 -86856.545012448,-147857.367601175 -86489.7991376948,-147773.500731369 -85677.0143473223,-147883.55281191 -84786.3262725919,-148563.733022597 -83619.1850663796,-148359.334434674 -82204.1703150701,-147302.793089285 -83156.1116382647,-146763.211459175 -83149.7739038616,-146918.281854379 -82692.0123463888,-146326.934737003 -82341.3469274733,-143892.781144456 -83733.4411350936,-143871.3550098 -83413.6194997299,-143219.874477788 -83339.1516953129,-142467.908935995 -81941.4484176431,-144139.543998807 -79681.9182172883,-143414.075339168 -79483.9993364606,-142925.188205596 -79970.2903736588,-141605.274292169 -79570.1922490913,-139829.960120428 -79977.7375273947,-138827.755757406 -79349.5528691318,-138669.932277652 -78907.4568067975,-137743.01332436 -80690.421681555,-136357.836674635 -80056.7695944905,-135806.328514352 -81466.3000972625,-128757.81366367 -81540.132346997,-128942.420508614 -84265.388324745,-127733.073553384 -86319.7814944405,-125984.382803616 -87437.5717752073,-124894.180976147 -91767.861549383,-125319.44050566 -92892.9185333252,-124821.874111 -93269.6312556788,-124732.517247943 -94401.6734351702,-124118.652486081 -95350.0357906856,-123549.219657391 -95606.664947886,-122706.78099107 -95248.3611081112,-122746.309945123 -93612.028006345,-120649.344087485 -91627.9843926262,-119569.47372116 -91999.1612820569,-117794.052660117 -93710.7837887406,-116516.440344771 -93510.6977229454,-116410.854836249 -93263.4752630126,-116010.511767291 -93504.4659373332,-116161.620448273 -99753.0413822699,-118076.528888702 -98500.5309302434,-118548.650866243 -98655.1952700075,-119355.895014264 -98348.9604674987,-119587.355024586 -98576.5698515791,-121938.599522669 -97553.4075020142,-122111.019755186 -98960.8631056156,-125348.657671503 -98912.0166359935,-125927.201174557 -100052.645771004,-127704.476845661 -98875.6912161745,-131411.946114493 -98817.2531465255,-137464.45365628 -98725.2979613803,-140019.931249158 -94952.402339736,-140574.785923633 -94835.9722190369,-140383.650238007 -96510.9908363819,-140815.485192553 -96427.8393305764,-141877.008524285 -97383.6532186884,-141440.385752274 -98419.2474651169,-144533.3059016 -99698.8604891561,-143885.089197445 -100548.328822834,-144856.713757902 -99981.1256878432,-144262.03943543 -100463.38549347,-144566.544344922 -100729.309858188,-144337.487669008 -101037.634297375,-143496.691938554 -101206.435086286,-144637.970741827 -101512.407941295,-144683.445250883 -101885.389400087,-146000.10660627 -101658.310902463,-146765.565805971 -102254.779919919,-147155.017103875 -103414.963286258,-146459.28202718 -103756.059792632,-146218.725056919 -104436.060956681,-145891.854429498 -104161.022230731,-145424.880568668 -104610.902580015,-144476.619210328 -104545.742974211,-144018.154568628 -105223.410802862,-145623.557294385 -104847.711188437,-147589.439282282 -105300.630657591,-147469.062577729 -105628.476001697,-148028.357883017 -105764.518423375,-155304.840521315 -104811.178237692,-155729.660882541 -104749.854462013,-155713.735170653 -105593.408330023,-155893.728202473 -105384.404142918,-155848.48118399 -105771.017519524,-156405.179949183 -106045.3000107,-156911.154476865 -105597.856336845,-157648.756890297 -105617.428102514,-158597.625803855 -104592.357005017,-160616.749842629 -103746.821431888,-161318.777434005 -102779.612236315,-161399.487125097 -102126.569508489,-163674.501057416 -100860.785914214,-163860.340962146 -100602.571682196,-163554.91821892 -100143.791870315,-164003.647726638 -99665.8852502573,-163138.841644318 -99561.5168737117,-162908.591653447 -99203.9841234088,-162677.264255939 -100226.403370766,-159969.055834365 -100302.793721449,-160041.910879016 -96369.6226620227,-161182.084900444 -95579.3821641095,-160794.76590486 -94351.7185263745,-159559.055240963 -94191.0399602056,-159907.906615648 -93014.8153531533,-159281.987391657 -92316.380500555,-158521.985576685 -92378.6666339375,-158138.411914017 -91996.2124744579,-158280.266404137 -91612.9787181504,-157769.117494113 -91602.5776612256,-158188.738060465 -91414.3585310597,-157968.729335591 -91182.7986506745,-157200.685804158 -91137.0531247277,-156377.856288834 -91796.6808089968,-156526.5844817 -91454.7082228418,-156034.81010341 -91187.9095130078,-156280.659032287 -90303.9225265663,-157740.949613048 -89667.6003901102,-157505.275928992 -89424.9825301375,-157588.458734676 -88362.9993610699,-156916.939044839 -87353.9465079326,-156454.085199339 -87700.1189440321,-155836.105689703 -87331.1524477843)))"
95042,,-1147458415,"MULTIPOLYGON (((-168669.43715941 -86147.3328008093,-168392.586262201 -85405.1879540998,-166067.253735692 -84245.0584948882,-165815.146707087 -84638.1762278788,-165610.604560218 -84353.140210744,-165626.655122118 -85171.4542145468,-165020.587152678 -85209.2907581553,-165525.001258261 -85566.2627532333,-164417.738089196 -85796.4779420029,-164311.876192415 -85263.879485324,-162325.8274445 -86277.3345929459,-161787.695176372 -86313.0668797158,-161759.281338189 -86006.5338984262,-161327.311134528 -85898.2143753637,-159967.293791066 -86549.1709930114,-159559.15216552 -86351.6964132395,-158742.979558344 -86367.3841660861,-158030.888893755 -87054.1147415172,-157949.705684767 -87252.09544711,-158420.437228796 -87046.1097622961,-158917.356568249 -87438.52569752,-157588.458734676 -88362.9993610699,-157505.275928992 -89424.9825301375,-157740.949613048 -89667.6003901102,-156280.659032287 -90303.9225265663,-156034.81010341 -91187.9095130078,-156526.5844817 -91454.7082228418,-156377.856288834 -91796.6808089968,-157200.685804158 -91137.0531247277,-157968.729335591 -91182.7986506745,-158188.738060465 -91414.3585310597,-157769.117494113 -91602.5776612256,-158280.266404137 -91612.9787181504,-158138.411914017 -91996.2124744579,-158521.985576685 -92378.6666339375,-159281.987391657 -92316.380500555,-159907.906615648 -93014.8153531533,-159559.055240963 -94191.0399602056,-160794.76590486 -94351.7185263745,-161182.084900444 -95579.3821641095,-161773.205661944 -96025.7510869354,-162618.453220454 -98933.7660040408,-163703.208130068 -98869.0319456682,-164245.041256222 -98163.6050153393,-164599.120482471 -98389.046187494,-165302.2812753 -98176.2466470227,-166464.166802828 -96525.6684671622,-166942.662194191 -96313.8361435644,-167014.632943063 -95872.1358352285,-168096.740662334 -95366.9399737641,-168640.484297239 -93725.0357314888,-169719.79036669 -93446.486761177,-169647.478601076 -92135.8992116395,-169309.859384779 -92264.116825087,-169268.983911311 -91960.7487152722,-168739.355498759 -92614.3577806428,-168043.908861692 -91934.7450249307,-166014.193322517 -92472.7249553986,-165907.868322931 -92091.4751596656,-165227.800376949 -91873.172732966,-165444.82094645 -91531.5828287136,-164896.561421044 -91226.2729016431,-166092.326362551 -91207.1724637691,-165992.360314418 -89675.0779051296,-169468.074802665 -87533.709016474,-168669.43715941 -86147.3328008093)))"
95044,,-1147458566,"MULTIPOLYGON (((-182438.563533313 -96780.8742690757,-182225.55719823 -95383.3550288025,-183245.539185834 -94124.5957081653,-182710.972291753 -92819.5848019011,-183501.070385827 -92667.3948994875,-183525.200507905 -92208.5639530048,-183016.643363627 -92343.5129958019,-183010.378773898 -91913.2529930156,-183555.625211126 -91782.2833924294,-182774.141243822 -91188.9097953234,-182503.689083431 -91619.0687444303,-182703.752865928 -91031.0011430532,-182212.569303055 -90541.1111721843,-182136.706231714 -89851.7411187999,-182417.933733944 -90348.7529463358,-183152.313129446 -90030.688132355,-183354.072846028 -90308.5875740536,-183403.013100071 -89662.310725214,-184255.200929575 -89699.1479758807,-184357.433135984 -88866.6810409017,-185604.388426517 -88748.7206119914,-185655.687072114 -89296.8472025469,-186196.229768083 -89170.9196280465,-185761.786889116 -88649.8440163862,-186235.634491695 -87796.8927153349,-187607.322517411 -87325.7363455854,-188672.858823736 -87579.7283335794,-188572.4255029 -87062.6269342098,-189171.22576658 -86957.432829069,-188991.172603595 -87291.2683816385,-189608.433902527 -87355.4117452744,-189951.791737492 -86765.0297210626,-189493.209360751 -86173.4166729394,-190077.059004825 -85258.1536596958,-189615.507000716 -85002.9589953665,-190056.74752582 -84693.5540882014,-190604.472360189 -85250.9808643628,-190574.07500248 -78710.749061076,-191801.222299264 -77972.61839246,-191356.445422628 -76982.5067101344,-192110.30970179 -76103.66238508,-193211.129955724 -76321.5551284179,-194012.929486089 -75302.3285515038,-193675.447307483 -75074.290910528,-193376.089129214 -74767.5272708805,-193008.366154982 -75446.9243748561,-192057.028194894 -75605.4137958474,-191355.730709173 -76116.683657933,-189718.232795382 -75979.3081784919,-188863.468343948 -76437.0168729853,-189044.225376693 -78188.6283969227,-189752.283541728 -78440.2794514056,-189445.949964413 -79074.1980852205,-188787.098219236 -79417.4985376783,-189084.603347268 -80303.2042127252,-188405.843170781 -79654.226204047,-187943.132724083 -79730.8696648236,-188161.859455326 -80302.4823895264,-188477.886476901 -80026.7592099644,-189361.268583889 -81110.6478117928,-188705.736249079 -81908.5124468375,-187892.174174274 -82139.1310709771,-186513.416580057 -84151.2416280992,-186410.69869389 -84872.9050323255,-185461.03980976 -85453.202532297,-185160.409687071 -86123.621166531,-184183.009508117 -86152.4503321722,-184245.787220441 -86893.1311856117,-183744.02357101 -86606.1434858534,-183097.280827639 -87595.3672384415,-181981.130743913 -86542.6775089595,-179905.07187505 -87936.742434293,-179769.338222333 -86879.8335651997,-179444.345283137 -87184.3136287276,-178299.31497464 -87267.9578726664,-177743.229868924 -87810.0922524929,-176492.224054569 -86609.330300549,-176469.403249 -87337.1761282422,-176061.319376028 -87413.7838524915,-176482.026375598 -88748.2790198997,-175780.627011347 -89033.6040709149,-174785.297304154 -88561.3827926293,-173396.590848765 -89184.7654556297,-171583.926941016 -89515.3892933242,-169623.586877222 -91738.6862632763,-169647.478601076 -92135.8992116395,-169719.79036669 -93446.486761177,-168640.484297239 -93725.0357314888,-168096.740662334 -95366.9399737641,-167014.632943063 -95872.1358352285,-166942.662194191 -96313.8361435644,-166464.166802828 -96525.6684671622,-165302.2812753 -98176.2466470227,-164599.120482471 -98389.046187494,-164245.041256222 -98163.6050153393,-163703.208130068 -98869.0319456682,-162618.453220454 -98933.7660040408,-161773.205661944 -96025.7510869354,-161182.084900444 -95579.3821641095,-160041.910879016 -96369.6226620227,-159969.055834365 -100302.793721449,-162677.264255939 -100226.403370766,-162908.591653447 -99203.9841234088,-163138.841644318 -99561.5168737117,-164003.647726638 -99665.8852502573,-163554.91821892 -100143.791870315,-163860.340962146 -100602.571682196,-163674.501057416 -100860.785914214,-161399.487125097 -102126.569508489,-161318.777434005 -102779.612236315,-160616.749842629 -103746.821431888,-160961.96828378 -104194.269787299,-162054.566536233 -103869.459169988,-162488.468298501 -104172.499016149,-163501.588689675 -103530.734068271,-163461.655037072 -104163.216474684,-165017.361129581 -102940.260849699,-164952.473551208 -101926.815427689,-167745.215225557 -100879.55949999,-170201.552293116 -102179.275347561,-170954.116085183 -102981.297474129,-170894.231909634 -103591.996338028,-172036.390926271 -103461.439217746,-172428.929368082 -104862.267205529,-172984.515928655 -103924.63445715,-172791.894791614 -102748.755705183,-173423.506381779 -102721.75465814,-173502.938602793 -102108.072635785,-174217.182813064 -101271.249389142,-173830.096394614 -100558.696239008,-175276.535542115 -99565.1931458451,-175411.783282786 -98988.9021338746,-176293.813494604 -98464.0311531574,-176679.975979454 -99498.5884203576,-177270.526660803 -97825.6655062754,-177174.309693408 -98499.2310593855,-178463.862913258 -98465.6315057203,-178699.989802385 -98112.06197921,-178329.635347508 -98129.4842077456,-178539.445145529 -96887.6848923042,-179044.765876503 -96884.9466572665,-178983.558777161 -96498.3333015591,-179896.332173979 -96018.336020207,-179903.403308175 -95618.9261978567,-180278.385749187 -95681.8296656255,-180263.47069318 -95983.5671033375,-180632.319242361 -95797.2025277801,-180942.697868776 -96213.6930545941,-181240.663111349 -96040.5010516495,-182134.621463075 -97100.3328979034,-182215.365093898 -96821.1810052842,-182887.070307401 -97160.7198250499,-182438.563533313 -96780.8742690757)))"
95052,,-1147458487,"MULTIPOLYGON (((-172562.258800812 -75279.0430283677,-172555.102583816 -74862.3565914873,-171722.580659659 -74856.204826979,-171717.669103278 -75295.0416496517,-172562.258800812 -75279.0430283677)),((-173800.692143764 -75244.578961635,-174296.629739797 -73086.1763714459,-173834.433975428 -69573.3893747656,-172055.578906171 -69696.8161744261,-170768.368277651 -71091.4994338583,-170877.01963337 -72216.5945788575,-170693.217232912 -72558.2302586278,-171005.41325054 -73688.1821066272,-172526.285840059 -73620.7858023625,-172553.289628108 -74705.4001884907,-173098.122147894 -74525.2828957345,-173098.150237022 -74848.2762045134,-173710.804084805 -74836.1660933634,-173800.692143764 -75244.578961635),(-171718.304785482 -72706.8583962126,-171043.802628586 -72867.4084321996,-170984.708339291 -72399.4116926063,-171362.620067023 -72101.5029618563,-171761.742042049 -72235.6540163718,-171718.304785482 -72706.8583962126)))"
95055,,-1147458389,"MULTIPOLYGON (((-174170.922222781 -75256.9129350362,-176958.221010566 -75218.5865839701,-177544.767609706 -75205.0799438227,-177160.438377715 -73562.0841667242,-176541.09116645 -73567.3619819488,-176538.699701417 -73167.9186269604,-177212.500499898 -73136.2503940845,-176903.85344074 -72490.5450226786,-177055.652978781 -71969.209676466,-176870.719972608 -71033.2484825859,-176514.04176887 -71030.0917381467,-176531.853495296 -69935.0792757338,-175318.126287505 -69967.4451225139,-175298.218283158 -69569.5899177184,-177094.17934251 -69546.2929028906,-177234.864645859 -69234.774072174,-175690.06124101 -69147.7701665182,-175669.873359736 -68851.3236240763,-174872.212900093 -68864.6683005132,-174733.570080288 -69511.3316845791,-173834.433975428 -69573.3893747656,-174296.629739797 -73086.1763714459,-173800.692143764 -75244.578961635,-174170.922222781 -75256.9129350362)))"
95056,,-1147458390,"MULTIPOLYGON (((-172055.578906171 -69696.8161744261,-173834.433975428 -69573.3893747656,-174733.570080288 -69511.3316845791,-174872.212900093 -68864.6683005132,-175669.873359736 -68851.3236240763,-175690.06124101 -69147.7701665182,-175665.740001803 -67962.1347510703,-175598.541970566 -65338.2952978862,-173912.372544158 -64610.3883844139,-173284.461303902 -65601.0682553072,-171641.63968149 -66730.8499744609,-171142.432697084 -68320.4598550294,-171345.601808324 -68927.609415167,-171684.697433296 -69346.7353239525,-172202.413190083 -69223.4836740401,-172055.578906171 -69696.8161744261)))"
95101,,-1147458628,"MULTIPOLYGON (((-169728.374700651 -69894.4722617017,-171684.697433296 -69346.7353239525,-171345.601808324 -68927.609415167,-171180.61446183 -69211.3915029829,-169821.042117851 -67780.291644725,-170100.43063619 -67115.6267925054,-169749.317867577 -67522.3483883403,-169303.623461348 -67241.1698821029,-168441.857056158 -66357.7109974865,-167111.715179096 -66484.3003847562,-166864.680911122 -66084.6205741763,-166298.532121984 -66554.0699474849,-166616.659726808 -66861.2921006382,-166216.99801678 -66620.1750056399,-165804.133939248 -66966.2453883076,-164707.588198618 -68628.1739917342,-166316.191261381 -70425.616125809,-167265.038496444 -69364.8255569236,-167593.00980538 -69458.4520376232,-168483.645850867 -68669.639128319,-169728.374700651 -69894.4722617017)))"
95103,,-1147458358,"MULTIPOLYGON (((-166774.053963421 -74799.288952169,-167800.820291666 -74527.2006002069,-167863.714496623 -74030.5053440519,-167623.439724906 -74153.9445840409,-167492.398688042 -73534.709608309,-167159.573790713 -73680.4416041421,-166774.053963421 -74799.288952169)))"
95106,,-1147458358,"MULTIPOLYGON (((-166774.053963421 -74799.288952169,-167800.820291666 -74527.2006002069,-167863.714496623 -74030.5053440519,-167623.439724906 -74153.9445840409,-167492.398688042 -73534.709608309,-167159.573790713 -73680.4416041421,-166774.053963421 -74799.288952169)))"
95108,,-1147458358,"MULTIPOLYGON (((-166774.053963421 -74799.288952169,-167800.820291666 -74527.2006002069,-167863.714496623 -74030.5053440519,-167623.439724906 -74153.9445840409,-167492.398688042 -73534.709608309,-167159.573790713 -73680.4416041421,-166774.053963421 -74799.288952169)))"
95109,,-1147458358,"MULTIPOLYGON (((-166774.053963421 -74799.288952169,-167800.820291666 -74527.2006002069,-167863.714496623 -74030.5053440519,-167623.439724906 -74153.9445840409,-167492.398688042 -73534.709608309,-167159.573790713 -73680.4416041421,-166774.053963421 -74799.288952169)))"
95114,Not a valid zip according to USPS zip lookup tool,,
95115,,-1147458358,"MULTIPOLYGON (((-166774.053963421 -74799.288952169,-167800.820291666 -74527.2006002069,-167863.714496623 -74030.5053440519,-167623.439724906 -74153.9445840409,-167492.398688042 -73534.709608309,-167159.573790713 -73680.4416041421,-166774.053963421 -74799.288952169)))"
