GeoVector_ID,ZipCode,WKT
-1147458417,94621,"POLYGON ((-198613.01989483697 -30444.222874421626, -195125.54651622486 -33384.162325109355, -194502.06641339257 -33332.553596677259, -194158.08458920123 -32607.889308828861, -194479.95745084016 -31699.924255955033, -193817.88107760521 -31463.357585682534, -194438.12689122043 -31133.017748703249, -193760.61592527747 -30609.030702763237, -193634.7373339452 -29650.659512327984, -193504.91234040528 -29864.611563097686, -192967.49134959138 -29601.181657177396, -193490.01850147132 -29328.767657832243, -193241.69775567466 -27962.0260491604, -192969.80571811242 -28609.034467427991, -192758.4943918233 -27849.112108650617, -192183.949835156 -28198.738943479024, -192438.4992475881 -27595.412620783783, -191891.5698239553 -27748.677197682671, -190547.52965162735 -27035.592601313256, -191299.15583169868 -25935.448167162016, -191456.2309491804 -26299.457171385176, -192005.5844822225 -25613.311120350845, -192639.20097971868 -25828.65092393104, -193274.12052366705 -24967.418975836597, -194396.10649524454 -25957.563668862917, -194695.00316578484 -25635.457896237262, -195643.34331701894 -26824.199288992211, -195841.82466279253 -27345.948692669161, -195939.08552508324 -29916.88031304162, -196821.08295174231 -30778.248053642921, -197916.788032818 -29730.64311703667, -198613.01989483697 -30444.222874421626))"
-1147458416,94931,"POLYGON ((-240049.52659305366 38676.898493763991, -239215.10847140555 37822.550780349411, -238902.83455208482 37934.080640360713, -238816.4499273343 36971.290719274431, -237602.08883807922 36510.182150316425, -238345.10255770976 35849.942291123793, -236888.66314246727 34809.693083680235, -236519.25618927612 35312.5827459665, -235520.91543091065 35870.297436776571, -235651.39916064712 36083.751090733334, -235271.08114976354 36461.8277026033, -234400.12318613019 36249.728774189018, -234087.1984763004 35674.378067828715, -232851.78404486511 36142.411919984967, -232849.72247431238 36395.796065461822, -234115.14061358018 36431.717216200195, -234292.4714614262 36935.392536525615, -235107.18902743046 37270.437354858965, -235411.31697821349 38021.288287619129, -235047.17694229615 38208.331252334639, -234700.82018775155 37836.739875587635, -234886.13013782992 38743.006202507764, -235157.70370459472 38317.786718732677, -236061.48285276518 38026.354571411386, -236265.51061798492 38663.286764776334, -236818.50940999395 39037.410938574, -236805.36716991331 39713.183860979974, -237620.13119762469 39744.997648197226, -238000.03252319229 40339.654700964689, -239239.54550681065 40786.217031313106, -239013.76581219194 39119.554482828826, -239336.1894128783 38933.479643300176, -239932.71688700991 39304.4047460556, -240049.52659305366 38676.898493763991))"
-1147458415,95120,"POLYGON ((-168669.43715941018 -86147.3328008093, -169468.07480266457 -87533.709016473964, -165992.3603144183 -89675.077905129641, -166092.32636255134 -91207.1724637691, -164896.56142104368 -91226.272901643068, -165444.82094645029 -91531.582828713581, -165227.80037694887 -91873.172732966021, -165907.868322931 -92091.47515966557, -166014.19332251736 -92472.724955398589, -168043.9088616923 -91934.745024930686, -168739.35549875931 -92614.357780642807, -169268.98391131067 -91960.748715272173, -169309.85938477924 -92264.116825087, -169647.47860107553 -92135.899211639538, -169719.79036668994 -93446.486761176959, -168640.484297239 -93725.035731488839, -168096.74066233356 -95366.939973764122, -167014.63294306319 -95872.135835228488, -166942.66219419058 -96313.836143564433, -166464.1668028284 -96525.668467162177, -165302.28127529984 -98176.246647022665, -164599.12048247128 -98389.04618749395, -164245.04125622226 -98163.60501533933, -163703.20813006847 -98869.031945668161, -162618.45322045439 -98933.766004040837, -161773.20566194368 -96025.7510869354, -161182.08490044373 -95579.3821641095, -160794.76590486005 -94351.718526374549, -159559.05524096309 -94191.039960205555, -159907.90661564824 -93014.815353153273, -159281.98739165693 -92316.380500555038, -158521.98557668479 -92378.666633937508, -158138.41191401717 -91996.21247445792, -158280.26640413725 -91612.9787181504, -157769.11749411307 -91602.577661225572, -158188.73806046479 -91414.3585310597, -157968.72933559134 -91182.798650674522, -157200.68580415772 -91137.053124727681, -156377.85628883413 -91796.680808996782, -156526.58448169986 -91454.708222841844, -156034.81010341027 -91187.909513007849, -156280.65903228716 -90303.922526566312, -157740.94961304794 -89667.600390110165, -157505.27592899196 -89424.982530137524, -157588.45873467647 -88362.999361069873, -158917.35656824906 -87438.52569752, -158420.43722879628 -87046.109762296081, -157949.70568476655 -87252.095447110012, -158030.88889375524 -87054.114741517231, -158742.9795583435 -86367.384166086093, -159559.15216551986 -86351.696413239464, -159967.29379106578 -86549.170993011445, -161327.31113452828 -85898.214375363663, -161759.28133818886 -86006.53389842622, -161787.69517637172 -86313.06687971577, -162325.8274445 -86277.334592945874, -164311.87619241525 -85263.879485324025, -164417.73808919554 -85796.477942002937, -165525.00125826089 -85566.262753233314, -165020.58715267829 -85209.290758155286, -165626.65512211798 -85171.454214546829, -165610.6045602184 -84353.140210744, -165815.14670708656 -84638.176227878779, -166067.253735692 -84245.058494888246, -168392.58626220055 -85405.187954099849, -168669.43715941018 -86147.3328008093))"
-1147458414,94403,"POLYGON ((-205566.36743737591 -50318.730782351457, -205861.92237954278 -52375.862278304994, -205664.62796452732 -53475.685263288207, -205347.67827319884 -53577.766827492043, -205542.547968382 -53383.61096170079, -205138.161008375 -52498.057619744912, -204306.54632067922 -52774.165017489344, -204003.97456584123 -52198.205229912885, -203621.24761807037 -52581.599631150253, -201667.60057904458 -51564.324084405787, -200872.79921840646 -51704.65412632376, -200882.94089650045 -51186.0102907978, -200898.32627898655 -50081.120297661982, -201528.34116904362 -49470.722288820893, -201298.91853328297 -49050.473603642546, -201811.04160893444 -49073.378789187409, -202265.12640429247 -48641.301467928104, -202257.47979706962 -47876.557092946023, -201653.758606611 -47521.074718909338, -202245.78266053135 -47396.687897259369, -202579.86419766521 -47412.951533386484, -202610.41503880161 -47938.1773725627, -203111.79868776351 -48226.135400171392, -202565.7889434039 -49013.540943495, -203624.03630359066 -49088.80536052864, -205014.51188653262 -49679.987276592292, -205566.36743737591 -50318.730782351457))"
-1147458413,94520,"POLYGON ((-179980.80044696532 -5655.6649076174945, -179685.32969728438 -5704.1946973903105, -178903.66424071314 -4745.7728919927031, -178816.50548210813 -4970.1433820351958, -178271.09699205152 -4556.76254240144, -177913.92444525732 -2659.3540948452428, -178353.61009477248 -973.48863360192627, -177336.27290641837 1178.3290373208001, -176286.51652811668 1310.776280798018, -175357.93934687655 361.23940420337021, -174665.86772896032 1576.2201690627262, -173832.02789370259 1156.0045895306394, -174055.47110070387 1437.9911241298541, -174261.12460256659 2099.2170763760805, -175674.89946487208 1537.4438022188842, -177612.24114466528 2788.944246487692, -177810.65480249934 3744.990738786757, -178166.361150659 3148.3927155770361, -179560.35257755508 3625.1698524234816, -180186.97827029819 3101.1184602174908, -179971.47764799121 2779.6605387190357, -180761.18918128998 1910.2604705449194, -180041.02612428268 398.641398913227, -180529.21673475695 493.18036606442183, -181416.29165004953 1963.3412852752954, -180730.96170255585 674.69475239142776, -181130.06898795604 -271.877245743759, -180289.5259588745 71.005069418810308, -180928.81531990855 -291.27095047198236, -181184.82489491897 -1975.4967150809243, -180782.31456041898 -3139.9983936063945, -181005.17653326463 -3146.6033843224868, -180931.85305250424 -3741.3029971029609, -180372.48509163735 -3640.7041080594063, -179980.80044696532 -5655.6649076174945))"
-1147458412,94589,"MULTIPOLYGON (((-198620.88466303123 14584.502566532232, -198127.54976866551 15117.354354329407, -197466.96770101297 15244.495952826925, -197437.59917325084 14535.581555583514, -196956.35474750859 14750.431506533176, -196847.39328168525 14138.485690614209, -195211.20411981404 14166.553558975458, -194061.75829303786 16390.093748789281, -193801.32718820329 17666.206769460812, -200451.32915686598 17855.821710878983, -199539.1596738089 16687.045816104859, -199536.07950086705 17310.124246545136, -198479.99417322158 16633.616205614991, -198686.5091654626 15482.88286932651, -198985.61240779591 15407.097121448256, -198876.94624659119 14844.277620197274, -199291.88950486144 14588.025295665488, -198620.88466303123 14584.502566532232)), ((-192768.60350093749 23697.062982003205, -193919.23956274355 24124.539076927118, -194835.62034410253 23986.018790065311, -196021.39743850695 23191.792680318467, -196390.53596172587 22565.710259382613, -195972.62616012624 22538.585242862813, -196182.61027719724 22150.028134263121, -195988.04074197391 18772.506377720274, -194082.29642559815 18554.337659551762, -192715.91804729708 19135.497848767787, -193773.67615161595 20422.883066187613, -193578.06810263143 20929.814174104482, -193794.89631330472 21390.781106669456, -193257.45837545293 21545.030002141371, -193426.74479035035 21793.607627766207, -192926.34207450831 22237.737780736759, -192768.60350093749 23697.062982003205)))"
-1147458411,95138,"POLYGON ((-159638.8552845864 -83039.57021814771, -158206.95231352828 -84163.6879340075, -156688.46523876983 -85350.205569878221, -155151.76591746128 -86379.790420357138, -154813.47163571135 -86031.928634822369, -151930.80262508729 -88496.794094562531, -151597.7075641308 -88389.743845086545, -150972.658633857 -89383.472698578611, -148701.27455328667 -89669.012035928667, -147304.64059215676 -88212.410273808986, -148388.46882249779 -86856.545012447983, -147857.36760117489 -86489.799137694761, -147773.50073136869 -85677.014347322285, -147883.55281190985 -84786.326272591949, -148563.73302259741 -83619.1850663796, -149833.13050042951 -82602.140209082514, -150531.39241585383 -83115.856124257669, -153293.70953730404 -82140.0872762911, -155689.681502702 -80307.220742192119, -156819.32852008569 -78825.056333934888, -156814.67472821704 -78263.34755506739, -158232.415425367 -78715.255266062915, -158862.00775686419 -78396.166271103546, -159961.35413898373 -79035.809756498784, -159861.97411707728 -79405.935868697241, -160185.92367191834 -79746.644258104265, -159849.62421601114 -80668.410241946578, -159223.88694101793 -81043.976317681372, -158705.40139542098 -83183.901548549533, -159083.29829832824 -82883.67833802104, -159638.8552845864 -83039.57021814771))"
-1147458410,95607,"POLYGON ((-191355.09780353567 76991.7100091409, -191134.67719047196 76242.983096422628, -191468.94986627524 75683.254989377223, -191047.47741597568 74785.761382973753, -189767.26927624806 73414.827570773661, -189144.34028813243 73578.400783072226, -188473.24390210639 73180.544031748548, -187982.97461732876 71924.066933343187, -188214.0702874831 71747.664345514961, -186772.1389593175 70493.486660932191, -186301.34585803526 70546.09622341767, -185648.56586588518 69990.117123456672, -184650.12382300766 70220.74699851498, -183756.22296367132 69549.227343072183, -183246.93189338656 69982.406165849417, -182690.24657025811 69883.881156462245, -180735.290106004 70843.439299977385, -180167.99242508091 70802.333252450451, -179452.13789873366 72115.242674596608, -179689.39981146739 72277.0697031673, -180614.78835697853 73079.251746292226, -180969.83343533234 74574.114650081843, -181334.29852114976 74588.244112027809, -182337.6811716971 75888.77423044201, -181671.05093140044 75937.640578926541, -181659.24638620258 76409.795231137425, -179944.10588873655 76213.265631211922, -179733.32989996229 76926.342979451641, -180713.38293450791 77754.971209382638, -180579.22789304279 78399.996018528938, -180143.75761079302 78402.131689684466, -180080.01765355517 78718.16082855314, -178349.64252742918 78804.910359612666, -176973.37252302998 77950.1430054782, -176911.44562160943 78470.472216264345, -177932.60817505862 78731.180521658622, -177779.4550962034 79578.738408320583, -178466.21186143573 79423.823214929551, -177910.27203018675 80014.056705391966, -177931.90017016634 81191.813260524534, -177561.12393743233 82055.569409606047, -177220.26185243242 93381.0653974358, -177861.41064913807 93396.693330800161, -178255.78106478238 94128.9977894947, -180731.68323711047 99949.466006650589, -181407.38555976236 99959.027039017528, -181269.29852366407 103076.78055421822, -195858.02096782796 103234.8725824682, -195202.28396435993 101228.91863577068, -194466.52459866332 101127.18706331309, -193867.52999229167 100319.42377952579, -194069.80312653334 99355.268376881257, -193206.02596923325 98055.222363417968, -192747.43734004494 98431.466798258014, -191633.97149350145 98295.902989366092, -192062.12224163779 96686.7884036582, -191551.39159941705 96513.320482854731, -191167.84423401047 95933.588898625225, -191272.4512820658 95421.925686711445, -190010.86024547377 94161.781280709431, -189356.1464918734 92756.360454428941, -189521.41324267295 91690.8328082664, -188707.136977308 91028.031350741163, -188467.56670641265 89378.057981316932, -187951.92465873816 89009.142554841936, -187060.76620738808 86904.732018930838, -186992.00843766553 85980.806224007159, -187738.14483399928 85758.758382852189, -188201.57729445118 85990.710548973642, -187437.86924792017 84896.032273954712, -186461.78912626597 85154.699352487922, -186433.20376333105 84680.416957175359, -185375.68531025766 84388.242114525288, -185038.65101146195 82972.539303001016, -184374.66979856318 82210.272827943787, -184993.1581815581 81484.122343912721, -185456.88893524089 82017.559460040182, -186014.81343734145 81385.624447555281, -185719.29923258509 80438.457328516059, -187360.37556686677 79762.402097707614, -187570.55513661052 79296.6588871181, -189145.1989833081 78938.423341396265, -189342.1902279408 78533.7924809102, -190084.67944475802 78652.299686781131, -190248.1734098694 78195.326053727418, -190856.35811414773 78410.422299437225, -190750.8012776596 77865.393702541478, -191493.30161447322 78104.996878338046, -191723.30234517611 77662.049395012669, -191355.09780353567 76991.7100091409))"
-1147458409,95032,"POLYGON ((-168685.10639456459 -86106.7701599095, -169025.83795256159 -86479.9407381434, -169471.14255735572 -86222.919771878049, -169331.96837542628 -85008.1677839905, -170476.0730659955 -85001.363889494911, -170306.67393050302 -84190.052634455264, -170651.05472644512 -84476.806442189962, -170726.73660722136 -84185.413771878928, -171522.80107949124 -84174.8606653139, -171395.13229894007 -84982.767555397, -171925.998694062 -84895.755337635055, -171937.78813884937 -84173.266845293343, -172409.40174391438 -84128.907370112836, -172259.91456736051 -83622.976992422715, -172713.87841577115 -83854.919828997925, -172879.21839106129 -82986.284623855725, -172572.67433352265 -82545.8543828763, -173746.25130518203 -82108.042736453936, -173799.75489846562 -81825.638766631484, -175432.81770102389 -81723.846253981814, -176269.4733706204 -81218.661501239985, -176741.43755896197 -83290.678337475285, -175445.45510301043 -83091.599005347118, -175329.21167694448 -82522.7607609909, -174989.57880062261 -82604.118212176487, -174815.707558208 -83235.154416818172, -174139.26385739224 -83076.097872260958, -174210.39256577785 -83686.135372716933, -174813.58353335978 -84141.684268618, -175501.79355956521 -85702.809002209455, -174547.57604646008 -86195.893252028152, -174335.18927864463 -85899.441337285563, -173250.67053422189 -86339.932901930064, -173208.32879516936 -87458.531136617064, -172398.92749034244 -88182.193212199956, -172955.58151530259 -87994.860006416216, -172543.76835587772 -88220.690782060847, -172573.45031406902 -88806.903483649716, -171093.67735934013 -88842.505545502529, -171052.44879452803 -87597.101821281016, -170387.61088222548 -87415.8219080884, -170278.94407692685 -87783.2592469491, -169541.77136519755 -87768.372689235955, -170911.89282177141 -89602.91108324565, -171583.92694101617 -89515.3892933242, -169623.58687722194 -91738.686263276264, -169647.47860107553 -92135.899211639538, -169309.85938477924 -92264.116825087, -169268.98391131067 -91960.748715272173, -168739.35549875931 -92614.357780642807, -168043.9088616923 -91934.745024930686, -166014.19332251736 -92472.724955398589, -165907.868322931 -92091.47515966557, -165227.80037694887 -91873.172732966021, -165444.82094645029 -91531.582828713581, -164896.56142104368 -91226.272901643068, -166092.32636255134 -91207.1724637691, -165992.3603144183 -89675.077905129641, -169468.07480266457 -87533.709016473964, -168669.43715941018 -86147.3328008093, -168685.10639456459 -86106.7701599095))"
-1147458408,95377,"POLYGON ((-127858.32512563547 -27746.257449494675, -131673.38441458385 -29560.958803869784, -134762.88714435865 -29347.296461525373, -138914.20180781302 -29387.38031932991, -143453.30429582894 -30321.657478004694, -142828.5024843475 -30660.811345741153, -141828.1384755435 -30551.128215027973, -141022.37597099834 -31099.796457653865, -141150.02555647891 -37250.24312039651, -137137.1183728576 -37306.885278047994, -137314.87605503167 -49037.984421866015, -136939.52428437502 -49201.015189004131, -136428.37924356369 -48731.184827260673, -135371.69394933176 -48527.556064852513, -134873.44007771349 -48936.300067773089, -133347.68268912236 -48939.758431144059, -133000.81099558133 -49677.398842927068, -132299.43754767408 -49695.084103247151, -130619.30756948347 -48922.787513487041, -127042.12689952795 -49518.783826296218, -126788.79980541367 -49259.91491736751, -126998.97230837388 -48594.326214098372, -126504.87934602117 -47940.084323395044, -125411.29058497019 -47520.631225814112, -125061.4088493764 -46896.16078899987, -123636.7066698484 -46106.867841097526, -123312.58537056626 -45506.181982524693, -121579.58498246255 -44181.875942483544, -120289.62026641503 -43749.83069331944, -123153.72985819883 -41148.572756275535, -126355.03025348335 -38863.514888086356, -126353.95004573526 -38535.887143488042, -124754.13575505526 -39750.994345152751, -124690.03260645054 -33077.673617131077, -127901.30094775491 -33013.623771018349, -128155.5145618075 -31862.572854472324, -127892.24433222953 -31790.787523864768, -127858.32512563547 -27746.257449494675))"
-1147458407,94505,"POLYGON ((-137443.38448460377 -9778.6742279026657, -138213.93960453637 -9898.4422614565119, -138545.17812591681 -9552.0498299058527, -139720.16058237111 -9373.52638836857, -141003.1332447147 -9637.8497943244874, -141311.98072829528 -8068.156554216519, -142430.50258048053 -8073.1010060170665, -142510.44785052014 -11317.169637004845, -142105.90040237628 -11305.07350334432, -142104.57363381633 -12132.854459060356, -143203.29109456387 -12532.298704250716, -143333.64566891306 -12114.229522376321, -143345.20736744138 -12892.870187350549, -141736.89831255254 -12916.514324315824, -141744.03967647103 -13335.997528090142, -141344.26917248679 -13347.018650957383, -141366.190216201 -14141.493402501568, -141749.20782307285 -14134.9820355298, -141696.85134362828 -17714.520805969834, -142251.18494808523 -17766.224090995267, -141215.23318690795 -19448.034854473546, -140363.1434354113 -20242.045518393628, -140042.57069762281 -19790.589947864413, -139399.62242866473 -20565.639136367477, -138677.24919189929 -20141.746041515842, -138665.97735019893 -21118.113933030516, -137060.06299960311 -20821.585273519158, -138849.75204209427 -21472.282799142413, -136902.86999894166 -23027.904566685669, -136867.69662758522 -21014.756679822691, -136431.24510406912 -20434.984667829238, -136407.82677893835 -19600.615214360878, -136180.75920874474 -19208.077697613277, -135702.23504473877 -19317.838752163574, -135164.22543224381 -18779.793090398423, -135359.07992190873 -18340.353105832823, -134802.58463135842 -17464.038174358197, -135384.14118810286 -17459.498839357868, -135362.59225939907 -16549.938817641698, -135968.95303563843 -16803.674376023933, -136427.26011059288 -16133.981440929696, -136645.55642480971 -16483.405347992666, -137095.76293145496 -16441.652019147761, -137245.01879256527 -17014.894430049695, -137581.27514112252 -16484.011930731125, -137981.60439002022 -16508.298322424293, -137846.43670181753 -16178.324149623513, -138645.95041658264 -16471.0272387024, -138765.31527116671 -16208.983931836672, -138237.24021493332 -15687.759544819593, -138742.48234510058 -14859.610533631407, -138234.08160316208 -13634.498258309439, -138369.725649382 -13011.292156181298, -137556.7786629851 -12331.654080666602, -137596.08915741072 -11808.559732101858, -138103.66603402756 -11312.286929789931, -137254.96271638913 -10625.877725063823, -137443.38448460377 -9778.6742279026657))"
-1147458406,94566,"POLYGON ((-168637.57944344045 -40945.261471489444, -167256.96629069641 -42941.159140005708, -167114.58373141708 -42712.292218661867, -166558.0670190118 -43250.76841235999, -166437.63873786709 -42419.259286298417, -166081.56080218506 -42969.497084024362, -165444.41526814704 -42842.151870790869, -165684.10905015937 -42027.177823163569, -159478.83005184942 -42331.165240149014, -158984.86706851516 -41667.792904444039, -158501.15628569346 -40504.750685992651, -159075.44739999916 -38787.23699102737, -160294.20485055589 -38253.031324995682, -160283.37111585512 -37739.112353828736, -160932.77788136076 -37224.613499505445, -160885.61084429119 -36578.303813144565, -160260.92767920266 -36455.114666956477, -161938.22911333697 -36593.42280281987, -161917.59840601668 -36033.884432781488, -164053.98530831921 -36256.470512817614, -165383.94298418047 -34765.884026334621, -166154.821019736 -35044.668587432243, -167165.94628479218 -35740.425004406832, -167192.52767953262 -36069.233205314726, -168316.35450276209 -36637.397991798818, -167833.05467610221 -38444.602069905028, -167488.29174769481 -38548.146421735175, -167118.36008227011 -39688.788621956483, -166731.99811913553 -39265.5448051393, -166044.30076585987 -40194.766940376721, -166639.97246834447 -40470.54812764097, -167128.09756631678 -40091.762388810515, -167110.05458481426 -40397.001485879533, -167950.89782014594 -40992.452005778439, -168637.57944344045 -40945.261471489444))"
-1147458405,94803,"MULTIPOLYGON (((-204303.85179789324 -3707.7312671891355, -204263.86067664824 -3659.6719817879693, -204294.69140625 -3671.6796875, -204303.85179789324 -3707.7312671891355)), ((-204431.21484375 -4208.98046875, -204303.85179789324 -3707.7312671891355, -204512.841796875 -3958.884765625, -204431.21484375 -4208.98046875)), ((-197916.169921875 -8294.87109375, -199308.724609375 -6123.501953125, -198489.255859375 -5597.22265625, -197977.26953125 -5648.453125, -197768.234375 -5500.306640625, -197962.998046875 -5148.400390625, -196323.998046875 -4147.4375, -197113.833984375 -3483.6953125, -196777.57421875 -2703.48828125, -197898.703125 -2096.6484375, -198278.046875 -2655.9453125, -199877.9296875 -1508.990234375, -199954.775390625 -1157.978515625, -200151.6171875 -1407.33203125, -200648.880859375 -1248.005859375, -200514.037109375 -873.9609375, -200954.173828125 -548.86328125, -201359.30078125 -913.134765625, -202321.705078125 -519.474609375, -202781.248046875 -1144.5625, -203088.677734375 -935.341796875, -203643.76171875 -2914.46875, -204263.86067664824 -3659.6719817879693, -203467.916015625 -3349.673828125, -203151.013671875 -4126.703125, -202534.087890625 -4369.931640625, -202902.07421875 -5468.513671875, -202129.580078125 -6131.5, -200883.1640625 -6128.220703125, -201044.021484375 -6655.755859375, -200417.306640625 -6819.884765625, -198753.4609375 -8175.724609375, -198434.4140625 -8256.0625, -197916.169921875 -8294.87109375)))"
-1147458404,95404,"POLYGON ((-238136.70336667533 63299.88963612169, -237853.16996419511 62752.809373800643, -237476.66924604276 62738.182153204456, -237491.16584640168 62328.363684645854, -237070.44420089829 62309.257814870216, -237091.15114022425 61606.81420879066, -237609.93296068508 60275.483681962825, -238682.25038486588 60172.647480260581, -237919.86495576729 58468.976563876495, -238318.00644641681 57626.063951011747, -238098.63863666216 57403.437533374876, -237197.41423112221 57596.347118670121, -237193.49348916431 57945.087505172938, -236782.22399271381 58056.496230643243, -236416.34153695029 57624.094959261827, -236347.01354567261 56764.380070335232, -235614.66255004998 56749.785892550834, -235455.03843816635 56332.882003283128, -235450.40309188305 56009.475264527835, -236040.71969700241 55921.462952866219, -236162.7943171176 55596.673827427439, -235637.04267613837 55201.99697186891, -235725.98872558738 54794.6307782596, -236076.89715475801 54787.084540727548, -235854.06006398209 54601.78667168133, -236073.74454718124 54092.289856027812, -236687.51869654225 54231.183703844436, -237182.19849960052 53747.504009344615, -236788.1668812533 52821.634540040977, -236882.49898126177 51094.739139583893, -236363.33757965936 49481.603694819845, -236741.41128258334 49517.226082216948, -236765.09310203523 48474.44653620664, -236131.70647886445 48313.757115256973, -236078.44096587045 47900.101594827138, -236611.66768944825 47860.969649236649, -236630.49298027877 47111.97016933281, -235645.04345072008 46974.722885312513, -234428.12892716617 44235.2339044651, -236065.26902909271 44126.010358548723, -236122.77695851086 43722.967108199373, -234463.0262731429 43909.496743400581, -234336.07632659524 42875.785600544885, -233524.97536743994 42876.862526493147, -233536.70945227321 42062.491107190959, -234357.34473062027 42075.917755183764, -234385.33971339179 40853.762099138461, -232751.02359453487 40834.971730038524, -232788.84783999017 39093.420792054385, -231913.43144236828 39160.804235132411, -231724.15552215595 38357.035598243587, -231505.75289060926 38411.752219593152, -230202.40677024302 40406.013894557953, -228524.29766309084 40390.17830233369, -228492.469738231 41134.59748129081, -226852.4444343771 41079.559153868817, -226631.33772919906 40456.20104122255, -225268.95439138825 40140.978054984473, -224968.30968455161 39495.596717307344, -224076.07676359778 37799.986529256217, -224335.99123425008 38428.993829372339, -223667.29581901629 38918.314105142839, -223423.37396398775 40231.266220270656, -221716.2274499503 41980.371635127813, -223065.18592419405 41432.826855478808, -223553.20159098445 41734.019255362451, -223532.74274890989 42742.85881137941, -223848.24529647682 43335.098914060742, -225040.89832653504 44243.531910251826, -224535.90320886835 44427.188989092596, -223786.65279486892 44198.259042685851, -226817.17116964993 46034.190735726617, -228598.38076684019 46946.647040287033, -229344.55148323716 48075.24916864, -231556.32664533256 48100.44707087893, -231801.2804796634 47469.549818174914, -233055.4658150317 48487.101907323115, -233588.37437936693 49398.245965784416, -233455.81628577015 49798.622158877552, -233734.22918117832 49915.919676329941, -233688.65138670246 49451.902379978448, -234431.4714840127 49624.294885485433, -234254.98818494138 50252.831318047829, -235342.94481565387 50323.782854340971, -235188.11818358416 50624.524750727229, -235575.07554145131 50882.093854820356, -235116.87339357415 51549.624034325592, -234477.52546818592 51827.70529072918, -234285.46995448048 52068.7995596854, -234791.18051564615 52650.308307709172, -234479.21841048117 53159.55433111731, -234111.12789287136 52208.313028858975, -233645.41702949116 52010.526173844, -233250.41778995589 52877.663414507173, -233301.09031941625 53352.495334354229, -233612.38921777825 53199.824262540787, -233296.29985241246 54994.080590913072, -232801.44745744977 55123.902600865811, -232578.33427564448 55803.525310124271, -231378.72329837325 56159.59225034155, -231222.25951819235 56764.050236828625, -229254.99989741275 55357.290862761438, -229484.09323440131 55023.705625758506, -228361.10491833274 55053.401814889163, -228346.42712893552 55644.039765055291, -227854.805389108 55693.177101360634, -227839.63561114002 56328.170555309393, -227243.57001701317 56348.662482948042, -227235.4290743926 57182.678102452308, -224584.41212309303 57135.265554927289, -224547.21154082438 56333.937839912251, -224167.24365183851 56295.367539853789, -224147.65025932118 56744.199624517933, -223361.02836017247 57107.0793621568, -223351.46202349276 56310.733536198735, -223073.25520426745 57569.56600970868, -223496.249055369 58012.243538517505, -221730.74642129915 59098.092225021683, -222350.53874451085 59646.635630757548, -223480.65785645606 59627.342534939758, -223714.52347418826 60091.3794364715, -224554.29824890255 61987.804018096067, -225589.94760584712 62444.066908412613, -227116.12740855038 62766.610753002577, -228366.102978793 63437.18924180232, -228642.21728325717 63264.579875741154, -228426.069942731 62884.732395978644, -228634.339673864 62505.632694676518, -228946.30858697038 62532.965977790765, -228936.1180209622 62959.809270283207, -229874.9835994484 62567.908070635982, -229864.11679464302 63020.420385556296, -230704.0615469715 62720.045400182717, -231275.11756896222 63072.867137174122, -231683.6322334157 62960.783518905751, -231875.51213043116 64012.8148737587, -232443.32476136592 64030.908840904944, -232460.03312287445 64723.283560209908, -233010.46832647466 64796.9744845042, -233106.93480301739 66361.6549527701, -233736.46574810069 66386.369121197611, -236930.3035844501 66483.520438733511, -237062.52060196531 63575.987465123646, -237312.96908295358 63091.440520811826, -237423.86203480783 63628.859853788279, -238136.70336667533 63299.88963612169))"
